country,cnt_per_country_and_6h,pageviews,bounce_rate,Chrome,Safari,Firefox,desktop,mobile,tablet,Macintosh,Windows,Android,iOS,Linux,anomaly_labels,anomaly_scores
India,57,109,0.684,64.912,10.526,12.281,61.404,38.596,0,1.754,54.386,28.07,8.772,1.754,1,0.077314239
India,49,140,0.51,71.429,4.082,8.163,51.02,48.98,0,12.245,32.653,42.857,2.041,6.122,1,0.08141024
India,10,18,0.5,60,20,0,30,60,10,0,20,50,20,10,-1,-0.054534871
India,44,106,0.636,86.364,2.273,2.273,47.727,52.273,0,6.818,31.818,50,2.273,6.818,1,0.093053142
India,56,193,0.589,78.571,3.571,10.714,69.643,28.571,1.786,12.5,55.357,19.643,5.357,1.786,1,0.058598798
India,49,118,0.633,87.755,0,0,44.898,55.102,0,4.082,40.816,55.102,0,0,1,0.066521379
India,10,27,0.4,70,0,10,30,60,10,0,30,70,0,0,-1,-0.019564043
India,32,65,0.563,81.25,3.125,12.5,56.25,43.75,0,6.25,50,37.5,6.25,0,1,0.094886821
India,50,141,0.52,82,2,6,66,34,0,8,54,30,4,2,1,0.102214075
India,26,106,0.615,73.077,0,7.692,53.846,42.308,3.846,7.692,42.308,34.615,0,0,1,0.087345659
India,13,24,0.462,38.462,0,30.769,46.154,53.846,0,0,46.154,46.154,0,0,-1,-0.017409577
India,32,72,0.5,78.125,3.125,3.125,50,50,0,6.25,43.75,50,0,0,1,0.099231535
India,59,225,0.576,72.881,6.78,10.169,54.237,42.373,3.39,10.169,40.678,38.983,6.78,3.39,1,0.046908019
India,42,128,0.643,80.952,7.143,2.381,30.952,69.048,0,7.143,23.81,66.667,2.381,0,1,0.039831262
India,14,20,0.786,85.714,0,0,42.857,50,7.143,14.286,28.571,57.143,0,0,1,0.036182377
India,100,301,0.4,81,7,7,83,16,1,11,72,17,0,0,-1,-0.015425828
India,61,216,0.607,75.41,11.475,3.279,55.738,42.623,1.639,9.836,47.541,37.705,4.918,0,1,0.059778822
India,38,114,0.421,76.316,2.632,10.526,44.737,55.263,0,2.632,39.474,52.632,2.632,2.632,1,0.082799331
India,12,58,0.417,66.667,25,8.333,58.333,41.667,0,25,25,33.333,8.333,8.333,1,0.05839813
India,28,91,0.464,85.714,0,0,57.143,42.857,0,7.143,46.429,39.286,0,3.571,1,0.106187584
India,64,165,0.563,78.125,3.125,4.688,68.75,29.688,1.562,12.5,50,28.125,3.125,4.688,1,0.086264839
India,42,101,0.571,80.952,2.381,2.381,45.238,54.762,0,2.381,38.095,52.381,2.381,2.381,1,0.100667733
India,5,8,0.6,100,0,0,100,0,0,0,80,0,0,20,-1,-0.06288777
India,38,98,0.526,81.579,2.632,10.526,50,50,0,5.263,42.105,47.368,2.632,2.632,1,0.096007878
India,30,120,0.533,66.667,16.667,13.333,60,40,0,13.333,43.333,30,10,0,1,0.081535803
India,46,121,0.587,84.783,2.174,4.348,52.174,45.652,2.174,6.522,41.304,47.826,0,4.348,1,0.089311183
India,13,30,0.615,69.231,0,15.385,46.154,53.846,0,0,38.462,46.154,7.692,7.692,1,0.048553742
India,29,137,0.517,72.414,6.897,6.897,55.172,44.828,0,6.897,48.276,37.931,6.897,0,1,0.098881312
India,59,153,0.627,81.356,3.39,6.78,59.322,40.678,0,5.085,49.153,37.288,3.39,1.695,1,0.095404397
India,39,75,0.538,87.179,2.564,2.564,35.897,61.538,2.564,0,33.333,61.538,2.564,0,1,0.045566648
India,12,43,0.5,75,0,8.333,58.333,41.667,0,0,58.333,41.667,0,0,1,0.086533083
India,28,51,0.571,78.571,0,7.143,64.286,35.714,0,7.143,50,28.571,0,0,1,0.111600093
India,40,79,0.825,80,5,5,70,30,0,10,55,30,0,2.5,1,0.101493569
India,38,90,0.632,89.474,2.632,5.263,44.737,50,5.263,2.632,36.842,47.368,7.895,2.632,1,0.066709141
India,12,21,0.583,75,0,16.667,41.667,58.333,0,0,33.333,58.333,0,0,1,0.038680036
India,31,65,0.742,77.419,6.452,6.452,64.516,35.484,0,9.677,41.935,25.806,9.677,6.452,1,0.1094611
India,109,237,0.771,83.486,7.339,1.835,53.211,46.789,0,5.505,46.789,39.45,7.339,0.917,1,0.011514136
India,53,95,0.736,71.698,9.434,3.774,52.83,47.17,0,9.434,41.509,35.849,3.774,1.887,1,0.098370716
India,6,7,0.833,50,0,50,100,0,0,16.667,83.333,0,0,0,-1,-0.089680101
India,38,111,0.632,78.947,5.263,0,21.053,78.947,0,5.263,15.789,73.684,5.263,0,1,0.003826549
India,44,102,0.659,81.818,4.545,0,56.818,40.909,2.273,4.545,50,36.364,6.818,0,1,0.094034494
India,40,61,0.7,70,12.5,5,57.5,42.5,0,5,47.5,30,7.5,5,1,0.119636203
India,13,20,0.538,69.231,0,0,53.846,46.154,0,0,53.846,46.154,0,0,1,0.081859442
India,27,48,0.667,77.778,14.815,0,29.63,70.37,0,11.111,18.519,59.259,11.111,0,1,0.033527425
India,24,49,0.458,79.167,8.333,4.167,54.167,41.667,4.167,16.667,37.5,37.5,8.333,0,1,0.085541257
India,25,41,0.64,68,12,4,28,72,0,4,24,56,12,0,1,0.032142194
India,7,9,0.714,85.714,0,14.286,57.143,42.857,0,0,57.143,42.857,0,0,1,0.042523905
India,29,67,0.586,79.31,0,13.793,55.172,37.931,6.897,3.448,48.276,41.379,3.448,3.448,1,0.059165312
India,59,110,0.695,86.441,3.39,5.085,69.492,30.508,0,18.644,49.153,25.424,3.39,1.695,1,0.083526101
India,40,63,0.675,77.5,7.5,7.5,27.5,72.5,0,5,20,62.5,7.5,2.5,1,0.030125844
India,11,17,0.636,72.727,0,0,45.455,54.545,0,9.091,36.364,54.545,0,0,1,0.085707012
India,28,42,0.75,78.571,7.143,3.571,46.429,53.571,0,0,42.857,46.429,7.143,3.571,1,0.09678039
India,52,132,0.615,82.692,0,3.846,65.385,34.615,0,3.846,61.538,32.692,0,0,1,0.094730291
India,34,83,0.588,85.294,0,8.824,44.118,55.882,0,2.941,41.176,50,5.882,0,1,0.080454278
India,10,32,0.7,50,20,10,30,50,20,0,20,50,20,10,-1,-0.090565011
India,32,56,0.719,65.625,3.125,12.5,68.75,31.25,0,6.25,56.25,28.125,3.125,6.25,1,0.101120209
India,60,108,0.633,81.667,5,5,68.333,30,1.667,6.667,60,28.333,1.667,1.667,1,0.087242085
India,42,113,0.571,83.333,0,2.381,61.905,38.095,0,9.524,45.238,38.095,0,4.762,1,0.111990173
India,14,26,0.643,92.857,7.143,0,50,50,0,7.143,42.857,42.857,7.143,0,1,0.076181337
India,41,85,0.634,82.927,0,7.317,65.854,34.146,0,19.512,36.585,34.146,0,9.756,1,0.098157795
India,59,128,0.61,84.746,5.085,3.39,77.966,22.034,0,11.864,61.017,15.254,3.39,5.085,1,0.07338826
India,48,96,0.563,70.833,6.25,4.167,50,50,0,0,47.917,41.667,6.25,0,1,0.104807248
India,9,14,0.667,88.889,0,0,66.667,33.333,0,11.111,55.556,33.333,0,0,1,0.082195435
India,29,60,0.552,82.759,3.448,10.345,55.172,41.379,3.448,3.448,51.724,41.379,3.448,0,1,0.084242704
India,51,93,0.647,74.51,5.882,7.843,64.706,35.294,0,5.882,50.98,29.412,5.882,3.922,1,0.118032403
India,24,45,0.375,66.667,12.5,0,45.833,50,4.167,4.167,41.667,37.5,12.5,0,1,0.059821008
India,15,30,0.533,46.667,26.667,6.667,40,53.333,6.667,6.667,26.667,40,20,6.667,-1,-0.036885222
India,18,27,0.778,83.333,5.556,0,22.222,77.778,0,0,22.222,72.222,5.556,0,1,0.007798221
India,24,65,0.708,79.167,8.333,4.167,45.833,50,4.167,4.167,33.333,45.833,8.333,8.333,1,0.085487096
India,48,99,0.625,75,6.25,8.333,45.833,52.083,2.083,8.333,35.417,45.833,6.25,2.083,1,0.088111595
India,20,79,0.55,70,20,5,45,45,10,20,20,35,20,0,-1,-0.025811732
India,31,91,0.581,83.871,3.226,6.452,51.613,48.387,0,3.226,48.387,41.935,3.226,0,1,0.102718235
India,36,67,0.667,72.222,0,8.333,36.111,61.111,2.778,0,36.111,63.889,0,0,1,0.038675523
India,33,97,0.576,81.818,6.061,3.03,33.333,63.636,3.03,18.182,15.152,60.606,6.061,0,1,0.035618757
India,13,24,0.615,84.615,7.692,0,76.923,23.077,0,15.385,61.538,23.077,0,0,1,0.084343454
India,30,81,0.567,73.333,3.333,10,50,46.667,3.333,16.667,30,50,0,3.333,1,0.072262752
India,59,181,0.542,88.136,3.39,3.39,61.017,35.593,3.39,10.169,44.068,35.593,3.39,6.78,1,0.065860256
India,55,156,0.582,85.455,1.818,3.636,52.727,47.273,0,3.636,50.909,43.636,1.818,0,1,0.077343646
India,4,18,0.25,75,0,0,50,50,0,0,50,50,0,0,1,0.048601051
India,35,100,0.457,82.857,2.857,0,48.571,48.571,2.857,8.571,37.143,45.714,0,2.857,1,0.085635662
India,57,180,0.509,82.456,3.509,7.018,70.175,29.825,0,5.263,54.386,28.07,1.754,1.754,1,0.088291368
India,46,122,0.63,89.13,2.174,0,60.87,36.957,2.174,4.348,54.348,34.783,2.174,2.174,1,0.081350202
India,17,34,0.588,82.353,0,0,47.059,52.941,0,0,23.529,47.059,0,5.882,1,0.092576839
India,35,114,0.429,68.571,8.571,2.857,57.143,42.857,0,8.571,42.857,34.286,5.714,2.857,1,0.118134849
India,61,161,0.508,85.246,4.918,0,59.016,39.344,1.639,0,54.098,34.426,4.918,4.918,1,0.069654908
India,45,99,0.533,84.444,2.222,4.444,57.778,40,2.222,13.333,40,35.556,0,2.222,1,0.092714396
India,11,42,0.273,72.727,0,0,45.455,54.545,0,0,36.364,45.455,9.091,0,1,0.061853599
India,39,89,0.59,64.103,12.821,12.821,51.282,48.718,0,5.128,41.026,35.897,12.821,5.128,1,0.081688278
India,62,117,0.71,77.419,3.226,9.677,72.581,27.419,0,12.903,56.452,25.806,1.613,1.613,1,0.086810335
India,53,215,0.547,73.585,11.321,7.547,52.83,47.17,0,5.66,45.283,35.849,9.434,1.887,1,0.074108895
India,17,45,0.412,82.353,11.765,0,29.412,70.588,0,17.647,11.765,64.706,5.882,0,1,0.0081592
India,34,69,0.647,79.412,11.765,2.941,61.765,38.235,0,14.706,47.059,32.353,2.941,0,1,0.116128713
India,85,207,0.612,75.294,10.588,9.412,65.882,34.118,0,5.882,56.471,17.647,14.118,2.353,1,0.016941139
India,36,136,0.472,86.111,0,0,50,50,0,5.556,44.444,44.444,2.778,0,1,0.076738781
India,17,50,0.588,76.471,5.882,0,23.529,76.471,0,11.765,5.882,64.706,11.765,0,-1,-0.012583658
India,23,51,0.609,82.609,4.348,0,52.174,43.478,4.348,8.696,34.783,43.478,4.348,8.696,1,0.086683092
India,47,195,0.553,80.851,2.128,6.383,65.957,31.915,2.128,2.128,57.447,34.043,2.128,4.255,1,0.083245529
India,42,83,0.69,61.905,9.524,0,35.714,64.286,0,4.762,30.952,54.762,9.524,0,1,0.061952121
India,10,23,0.6,60,0,10,60,40,0,10,50,40,0,0,1,0.083586033
India,27,53,0.704,70.37,11.111,7.407,40.741,55.556,3.704,3.704,33.333,48.148,11.111,3.704,1,0.063676395
India,46,158,0.63,65.217,10.87,8.696,43.478,56.522,0,2.174,39.13,47.826,8.696,2.174,1,0.067940666
India,27,150,0.481,81.481,11.111,3.704,59.259,37.037,3.704,7.407,44.444,40.741,3.704,3.704,1,0.090932793
India,5,7,0.6,80,0,0,60,40,0,20,40,40,0,0,1,0.091531059
India,35,114,0.686,82.857,0,11.429,62.857,37.143,0,2.857,48.571,37.143,0,11.429,1,0.090203843
India,45,148,0.622,82.222,4.444,8.889,62.222,35.556,2.222,0,57.778,33.333,2.222,2.222,1,0.080146614
India,43,112,0.581,86.047,2.326,0,53.488,44.186,2.326,6.977,34.884,44.186,2.326,9.302,1,0.075763494
India,10,19,0.4,50,10,0,40,60,0,10,30,60,0,0,1,0.029347121
India,38,57,0.737,84.211,2.632,5.263,68.421,31.579,0,7.895,57.895,28.947,2.632,2.632,1,0.107629529
India,57,165,0.632,80.702,1.754,8.772,73.684,26.316,0,8.772,61.404,26.316,0,3.509,1,0.077279988
India,40,85,0.5,70,7.5,10,30,65,5,0,25,62.5,7.5,5,1,0.018383391
India,12,27,0.75,75,8.333,0,33.333,41.667,25,16.667,8.333,58.333,8.333,8.333,-1,-0.04581109
India,23,42,0.696,86.957,0,4.348,82.609,17.391,0,0,73.913,13.043,4.348,4.348,1,0.032150171
India,54,157,0.537,77.778,1.852,5.556,75.926,22.222,1.852,3.704,55.556,22.222,0,14.815,1,0.056888997
India,48,140,0.583,75,10.417,2.083,37.5,62.5,0,6.25,31.25,52.083,10.417,0,1,0.05285219
India,12,41,0.5,58.333,16.667,16.667,50,50,0,0,33.333,33.333,16.667,0,1,0.015262908
India,39,117,0.462,92.308,0,5.128,64.103,35.897,0,5.128,48.718,35.897,0,7.692,1,0.094207846
India,48,126,0.542,83.333,2.083,8.333,58.333,41.667,0,8.333,39.583,39.583,0,6.25,1,0.101868671
India,48,118,0.521,75,16.667,0,18.75,79.167,2.083,0,16.667,60.417,20.833,2.083,-1,-0.06904161
India,10,24,0.7,80,10,0,30,70,0,10,20,60,10,0,1,0.042390306
India,35,102,0.571,80,5.714,2.857,57.143,40,2.857,8.571,42.857,37.143,5.714,5.714,1,0.114821603
India,49,162,0.49,77.551,4.082,10.204,67.347,32.653,0,6.122,48.98,26.531,2.041,10.204,1,0.090518128
India,53,190,0.472,73.585,15.094,3.774,32.075,67.925,0,1.887,26.415,54.717,13.208,3.774,1,0.00619001
India,17,61,0.588,76.471,11.765,0,35.294,58.824,5.882,11.765,11.765,52.941,11.765,11.765,1,0.006532941
India,34,111,0.5,76.471,11.765,5.882,41.176,58.824,0,11.765,26.471,52.941,5.882,0,1,0.082888027
India,33,106,0.545,81.818,6.061,6.061,48.485,51.515,0,6.061,42.424,45.455,6.061,0,1,0.108300329
India,44,135,0.523,84.091,2.273,0,40.909,54.545,4.545,6.818,29.545,56.818,2.273,4.545,1,0.051094428
India,22,68,0.364,81.818,4.545,0,36.364,63.636,0,4.545,22.727,59.091,0,9.091,1,0.045263495
India,28,50,0.786,53.571,3.571,7.143,46.429,46.429,7.143,0,50,42.857,3.571,0,1,0.03203294
India,43,125,0.581,67.442,4.651,0,48.837,51.163,0,11.628,37.209,48.837,2.326,0,1,0.09555354
India,36,73,0.583,58.333,5.556,8.333,33.333,66.667,0,0,33.333,52.778,5.556,0,1,0.056286437
India,17,43,0.588,64.706,17.647,0,23.529,70.588,5.882,5.882,17.647,64.706,11.765,0,-1,-0.013547098
India,30,76,0.633,73.333,10,6.667,46.667,50,3.333,10,30,46.667,6.667,6.667,1,0.091033762
India,66,187,0.561,83.333,1.515,7.576,63.636,34.848,1.515,12.121,46.97,34.848,1.515,0,1,0.062359155
India,58,224,0.5,72.414,12.069,6.897,44.828,55.172,0,6.897,36.207,43.103,12.069,0,1,0.032198613
India,15,46,0.467,73.333,6.667,0,26.667,73.333,0,13.333,13.333,66.667,6.667,0,1,0.021380648
India,48,100,0.75,79.167,0,12.5,58.333,41.667,0,16.667,35.417,39.583,2.083,6.25,1,0.077040288
India,65,223,0.446,81.538,6.154,7.692,73.846,24.615,1.538,9.231,56.923,20,6.154,6.154,1,0.039152798
India,116,175,0.828,86.207,10.345,0.862,42.241,57.759,0,4.31,37.931,49.138,7.759,0,-1,-0.008563807
India,18,32,0.667,77.778,11.111,5.556,50,50,0,0,38.889,38.889,11.111,11.111,1,0.087965907
India,25,82,0.64,76,8,12,68,32,0,8,60,24,8,0,1,0.096423284
India,49,174,0.612,69.388,8.163,4.082,55.102,40.816,4.082,12.245,42.857,36.735,6.122,0,1,0.064690152
India,39,117,0.615,74.359,2.564,2.564,30.769,69.231,0,2.564,25.641,61.538,5.128,0,1,0.047055004
India,13,28,0.692,69.231,0,7.692,23.077,76.923,0,7.692,15.385,69.231,7.692,0,-1,-0.010422305
India,40,78,0.7,75,5,10,55,45,0,10,37.5,40,5,7.5,1,0.115184993
India,56,149,0.536,82.143,1.786,3.571,66.071,33.929,0,8.929,53.571,30.357,3.571,3.571,1,0.098203813
India,52,110,0.654,76.923,5.769,1.923,25,67.308,7.692,3.846,19.231,63.462,7.692,1.923,-1,-0.035055045
India,6,50,0.333,83.333,16.667,0,33.333,66.667,0,0,33.333,33.333,33.333,0,-1,-0.026920181
India,38,128,0.526,81.579,5.263,2.632,47.368,52.632,0,7.895,34.211,47.368,5.263,5.263,1,0.108443238
India,56,198,0.464,80.357,5.357,7.143,58.929,39.286,1.786,12.5,46.429,35.714,5.357,0,1,0.071002441
India,50,105,0.6,82,4,6,52,46,2,0,50,44,4,2,1,0.082875885
India,10,44,0.6,90,0,0,30,70,0,0,30,70,0,0,1,0.039651337
India,37,70,0.784,81.081,5.405,0,51.351,45.946,2.703,5.405,45.946,40.541,5.405,0,1,0.0919638
India,60,151,0.717,85,5,1.667,53.333,45,1.667,5,41.667,41.667,5,6.667,1,0.07267293
India,38,203,0.447,71.053,10.526,7.895,26.316,68.421,5.263,2.632,21.053,65.789,7.895,2.632,-1,-0.04044576
India,16,30,0.688,81.25,18.75,0,56.25,37.5,6.25,6.25,31.25,31.25,6.25,0,1,0.07051012
India,39,131,0.615,82.051,7.692,2.564,38.462,61.538,0,2.564,35.897,51.282,7.692,0,1,0.085800052
India,53,136,0.623,75.472,9.434,5.66,49.057,43.396,7.547,1.887,43.396,41.509,9.434,3.774,1,0.061354886
India,46,162,0.587,86.957,2.174,2.174,47.826,52.174,0,8.696,34.783,50,0,4.348,1,0.078289374
India,7,15,0.714,85.714,14.286,0,71.429,28.571,0,28.571,42.857,28.571,0,0,1,0.075676939
India,26,69,0.577,80.769,0,0,46.154,53.846,0,7.692,38.462,53.846,0,0,1,0.097835079
India,70,184,0.643,80,4.286,4.286,62.857,37.143,0,5.714,54.286,32.857,2.857,0,1,0.072188763
India,52,287,0.423,86.538,1.923,3.846,48.077,51.923,0,9.615,32.692,51.923,0,3.846,1,0.018995284
India,14,35,0.429,85.714,0,14.286,71.429,28.571,0,14.286,50,21.429,7.143,0,1,0.051663574
India,42,86,0.524,78.571,7.143,4.762,40.476,54.762,4.762,2.381,35.714,50,9.524,0,1,0.070118668
India,64,208,0.641,79.688,4.688,3.125,62.5,37.5,0,4.688,46.875,34.375,3.125,7.812,1,0.084239448
India,55,134,0.618,72.727,7.273,1.818,45.455,54.545,0,7.273,36.364,50.909,1.818,0,1,0.078331301
India,5,10,0.4,60,0,0,40,60,0,20,20,60,0,0,1,0.029358075
India,38,89,0.553,84.211,2.632,5.263,52.632,47.368,0,2.632,44.737,39.474,5.263,5.263,1,0.116732607
India,68,224,0.559,80.882,4.412,4.412,55.882,44.118,0,7.353,48.529,39.706,4.412,0,1,0.068760953
India,51,170,0.569,80.392,9.804,0,37.255,62.745,0,1.961,27.451,50.98,9.804,5.882,1,0.043893498
India,9,53,0.556,66.667,11.111,11.111,22.222,77.778,0,0,22.222,66.667,11.111,0,-1,-0.011884283
India,65,173,0.646,83.077,6.154,3.077,63.077,36.923,0,6.154,52.308,32.308,3.077,4.615,1,0.091136252
India,60,114,0.633,83.333,10,1.667,76.667,21.667,1.667,15,55,11.667,10,6.667,1,0.050395844
India,41,115,0.732,75.61,4.878,12.195,63.415,31.707,4.878,7.317,46.341,26.829,9.756,7.317,1,0.075441062
India,13,25,0.615,69.231,0,0,15.385,84.615,0,0,15.385,84.615,0,0,-1,-0.019050682
India,42,57,0.81,71.429,14.286,2.381,59.524,33.333,7.143,4.762,52.381,19.048,16.667,2.381,1,0.017482544
India,62,155,0.516,80.645,4.839,1.613,61.29,38.71,0,9.677,51.613,35.484,3.226,0,1,0.085816469
India,48,140,0.625,83.333,8.333,2.083,43.75,54.167,2.083,6.25,37.5,50,6.25,0,1,0.06765412
India,10,17,0.6,70,10,0,50,50,0,10,40,40,10,0,1,0.096388495
India,24,66,0.583,79.167,0,4.167,41.667,58.333,0,4.167,33.333,58.333,0,4.167,1,0.094680046
India,36,129,0.389,83.333,13.889,2.778,47.222,50,2.778,8.333,38.889,38.889,13.889,0,1,0.051986158
India,33,106,0.545,75.758,0,6.061,63.636,36.364,0,6.061,54.545,36.364,0,3.03,1,0.118492257
India,8,10,0.875,62.5,12.5,0,50,50,0,12.5,25,37.5,12.5,12.5,1,0.017972147
India,18,55,0.389,88.889,5.556,0,44.444,55.556,0,11.111,33.333,50,5.556,0,1,0.078266205
India,52,209,0.5,78.846,1.923,9.615,61.538,38.462,0,5.769,51.923,32.692,3.846,1.923,1,0.076073525
India,36,109,0.472,75,2.778,5.556,36.111,61.111,2.778,8.333,27.778,52.778,8.333,2.778,1,0.056689335
India,11,50,0.455,81.818,9.091,0,45.455,54.545,0,27.273,9.091,45.455,0,9.091,1,0.047752494
India,26,124,0.654,80.769,3.846,3.846,61.538,38.462,0,11.538,34.615,30.769,11.538,7.692,1,0.098625914
India,43,126,0.535,79.07,2.326,11.628,67.442,32.558,0,11.628,55.814,30.233,2.326,0,1,0.09598096
India,42,108,0.643,83.333,4.762,2.381,54.762,45.238,0,7.143,40.476,35.714,2.381,4.762,1,0.116189622
India,7,43,0.429,85.714,0,0,28.571,71.429,0,0,28.571,71.429,0,0,1,0.031809397
India,27,123,0.481,81.481,7.407,0,62.963,37.037,0,14.815,44.444,29.63,7.407,3.704,1,0.109858754
India,56,141,0.5,89.286,1.786,1.786,67.857,32.143,0,7.143,57.143,30.357,1.786,1.786,1,0.079695265
India,49,90,0.673,79.592,2.041,8.163,53.061,46.939,0,8.163,42.857,44.898,2.041,2.041,1,0.098934255
India,13,44,0.615,76.923,7.692,0,38.462,61.538,0,7.692,23.077,53.846,7.692,0,1,0.079548099
India,28,68,0.571,82.143,0,10.714,46.429,53.571,0,3.571,39.286,53.571,0,3.571,1,0.089065777
India,60,177,0.617,81.667,3.333,6.667,75,25,0,5,63.333,21.667,3.333,5,1,0.067384824
India,38,99,0.5,84.211,0,2.632,60.526,39.474,0,0,55.263,36.842,0,2.632,1,0.095948891
India,5,8,0.6,80,20,0,40,60,0,20,20,40,20,0,1,0.014548737
India,31,104,0.548,87.097,3.226,6.452,74.194,25.806,0,6.452,51.613,25.806,0,9.677,1,0.101763215
India,62,151,0.629,87.097,1.613,4.839,66.129,33.871,0,3.226,40.323,32.258,1.613,16.129,1,0.05930727
India,52,160,0.577,80.769,9.615,0,53.846,44.231,1.923,3.846,44.231,40.385,5.769,5.769,1,0.087941221
India,12,38,0.667,83.333,8.333,0,33.333,66.667,0,8.333,16.667,58.333,8.333,0,1,0.046706685
India,41,112,0.683,85.366,2.439,2.439,75.61,24.39,0,7.317,65.854,24.39,0,2.439,1,0.086176558
India,58,246,0.466,81.034,5.172,8.621,55.172,43.103,1.724,3.448,43.103,36.207,8.621,6.897,1,0.046047217
India,35,81,0.6,85.714,0,2.857,54.286,45.714,0,11.429,42.857,45.714,0,0,1,0.096279046
India,12,51,0.5,83.333,0,8.333,50,50,0,8.333,41.667,50,0,0,1,0.082485556
India,142,259,0.697,83.803,6.338,4.93,60.563,38.028,1.408,7.042,50.704,33.099,6.338,2.817,1,0.024587727
India,63,123,0.667,79.365,4.762,6.349,57.143,42.857,0,3.175,52.381,38.095,4.762,1.587,1,0.093623012
India,43,110,0.558,72.093,9.302,4.651,39.535,58.14,2.326,6.977,32.558,53.488,6.977,0,1,0.068800622
India,19,56,0.632,63.158,21.053,0,26.316,73.684,0,0,26.316,52.632,21.053,0,-1,-0.005954158
India,40,129,0.55,80,0,7.5,65,35,0,7.5,55,30,0,0,1,0.102235836
India,28,53,0.643,75,10.714,0,39.286,53.571,7.143,3.571,28.571,50,10.714,7.143,1,0.048278044
India,50,184,0.52,82,2,4,54,46,0,12,40,42,4,2,1,0.085729296
India,15,51,0.467,80,13.333,0,20,80,0,13.333,6.667,73.333,6.667,0,-1,-0.027045712
India,31,109,0.452,77.419,3.226,3.226,51.613,45.161,3.226,6.452,45.161,45.161,3.226,0,1,0.085929424
India,56,166,0.625,75,1.786,16.071,62.5,37.5,0,5.357,50,35.714,1.786,7.143,1,0.053115729
India,49,134,0.653,65.306,16.327,0,40.816,57.143,2.041,12.245,26.531,48.98,8.163,2.041,1,0.04410382
India,7,14,0.714,57.143,14.286,28.571,42.857,57.143,0,14.286,14.286,42.857,14.286,14.286,-1,-0.046406329
India,35,109,0.486,82.857,2.857,0,54.286,45.714,0,11.429,42.857,37.143,5.714,0,1,0.107126218
India,50,123,0.62,78,8,6,64,36,0,8,54,26,8,2,1,0.11029762
India,52,168,0.577,76.923,9.615,1.923,38.462,57.692,3.846,1.923,32.692,51.923,7.692,3.846,1,0.038512923
India,16,39,0.313,75,18.75,0,56.25,43.75,0,18.75,18.75,37.5,6.25,12.5,1,0.049825865
India,33,73,0.727,84.848,3.03,3.03,72.727,24.242,3.03,9.091,63.636,27.273,0,0,1,0.073402974
